arm,pid,metric,n_logged_steps,mean,population_std,min,max,step1,step150,last50_mean
target_teachertopk,731889,sign_weight/webshop/mass_frac_conflict_on_neg,150,0.007520000000000001,0.0005381449618829485,0.006,0.008,0.007,0.008,0.00762
target_teachertopk,731889,sign_weight/webshop/mass_frac_conflict_on_pos,150,0.05096,0.0025056735621385314,0.04,0.055,0.042,0.054,0.051419999999999993
target_teachertopk,731889,sign_weight/webshop/mass_frac_neutral_off_task_silent,150,0.07762666666666666,0.002639562253270208,0.07,0.084,0.076,0.082,0.07798
target_teachertopk,731889,sign_weight/webshop/mass_frac_neutral_off_task_split,150,0.09885333333333333,0.004386930083276406,0.08,0.106,0.083,0.106,0.09974
target_teachertopk,731889,sign_weight/webshop/mass_frac_neutral_on_task_silent,150,0.6965533333333332,0.010756416173098209,0.677,0.741,0.732,0.677,0.69384
target_teachertopk,731889,sign_weight/webshop/n_candidates,150,2145610.1333333333,265107.77492178953,1650780.0,3052300.0,2257960.0,2181180.0,2117520.0
target_teachertopk,731889,sign_weight/webshop/n_tokens,150,107280.50666666667,13255.388746089477,82539.0,152615.0,112898.0,109059.0,105876.0
target_teachertopk,731889,sign_weight/webshop/target_entropy_delta,150,-0.006486666666666667,0.0009780024994287535,-0.008,-0.002,-0.002,-0.007,-0.00668
target_teachertopk,731889,sign_weight/webshop/target_kl,150,0.005026666666666666,0.00016110727964792763,0.005,0.006,0.005,0.005,0.00506
target_teachertopk,731889,sign_weight/webshop/target_kl_ratio,150,0.4671933333333333,0.21258757243911403,0.019,0.797,0.02,0.733,0.6660200000000001
target_teachertopk,731889,sign_weight/webshop/target_tv,150,0.012153333333333334,0.0005258221076456264,0.011,0.013,0.012,0.013,0.012159999999999999
target_teachertopk,731889,sign_weight/webshop/teacher_coverage,150,0.9990133333333333,0.00011469767022723512,0.999,1.0,0.999,0.999,0.99902
target_teachertopk,731889,sign_weight/webshop/teacher_kl,150,0.026126666666666666,0.04808981828019547,0.006,0.26,0.26,0.007,0.00762
target_teachertopk,731889,task_loss/padding_rows,150,9.426666666666666,5.530939241113474,0.0,19.0,16.0,4.0,9.14
target_teachertopk,731889,task_loss/rows/alfworld,150,3336.08,796.7978624469321,1987.0,5905.0,5853.0,3196.0,3108.92
target_teachertopk,731889,task_loss/rows/search,150,289.85333333333335,16.746496814425264,225.0,329.0,225.0,308.0,291.44
target_teachertopk,731889,task_loss/rows/webshop,150,918.7733333333333,82.55367116138581,739.0,1160.0,1006.0,972.0,914.5
target_teachertopk,731889,task_loss/token_share/alfworld,150,0.7275466666666667,0.052324192832336705,0.587,0.887,0.751,0.729,0.7206199999999999
target_teachertopk,731889,task_loss/token_share/search,150,0.04115333333333333,0.00943591484112107,0.019,0.068,0.019,0.045,0.0434
target_teachertopk,731889,task_loss/token_share/webshop,150,0.23124666666666666,0.045638132691375045,0.092,0.352,0.231,0.226,0.23594
target_teachertopk,731889,teacher_cache/gb,150,11.962433333333333,2.7563157061959034,6.787,29.511,12.231,12.428,11.37078
target_teachertopk,731889,teacher_cache/rows,150,13662.4,2455.161550692744,9240.0,21540.0,21300.0,13440.0,12972.0
target_teachertopk,731889,teacher_cache/witness_max_err,150,0.22333333333333333,0.05120763831912405,0.125,0.25,0.25,0.25,0.2225
target_teachertopk,731889,teacher_prefetch/hit_rate,150,0.9897933333333333,0.010439857385147662,0.887,0.997,0.887,0.99,0.99158
target_teachertopk,731889,teacher_prefetch/rows,150,4502.6,772.983751446303,3070.0,6824.0,6296.0,4437.0,4287.1
target_teachertopk,731889,timing_per_token_ms/gen,150,0.27413333333333334,0.03931592835254208,0.152,0.418,0.307,0.253,0.28026
target_teachertopk,731889,timing_per_token_ms/update_actor,150,0.05412666666666666,0.0010411318627126717,0.051,0.058,0.057,0.054,0.0541
target_teachertopk,731889,timing_s/gen,150,258.2912733333333,27.181001264583482,212.549,363.539,303.398,254.45,253.8657
target_teachertopk,731889,timing_s/reward,150,0.6002333333333333,0.11996401775347287,0.34,1.129,1.049,0.652,0.5717
target_teachertopk,731889,timing_s/save_checkpoint,6,23.105166666666666,0.503093900004981,22.274,23.726,,23.66,23.692999999999998
target_teachertopk,731889,timing_s/sign_weight_forward,150,146.6687466666667,23.33750283590389,100.712,226.957,206.397,145.28,139.96656
target_teachertopk,731889,timing_s/step,150,617.8295066666667,75.67083058517302,463.315,913.849,800.86,632.713,597.63994
target_teachertopk,731889,timing_s/teacher_forward,150,1.3589933333333333,0.8685681665566357,0.654,9.691,9.691,1.435,1.21898
target_teachertopk,731889,timing_s/update_actor,150,208.87476,31.525334200011265,148.399,317.955,276.919,206.059,200.2759
target_teachertopk,731889,timing_s/update_actor_worker,150,205.60394,30.971542520240522,146.715,313.727,271.273,202.459,197.18099999999998
target_teachertopk,731889,training/epoch,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
target_teachertopk,731889,training/global_step,150,75.5,43.300307928081374,1.0,150.0,1.0,150.0,125.5
