arm,pid,metric,n_logged_steps,mean,population_std,min,max,step1,step150,last50_mean
position,1130066,sign_weight/frac_agree_pos,150,0.19375333333333333,0.016402819540825564,0.164,0.297,0.237,0.194,0.18908000000000003
position,1130066,sign_weight/frac_conflict_on_neg,150,0.0806,0.013547447484058882,0.038,0.116,0.059,0.074,0.08156000000000001
position,1130066,sign_weight/frac_conflict_on_pos,150,0.06012000000000001,0.00912207578715868,0.027,0.078,0.07,0.059,0.060579999999999995
position,1130066,sign_weight/frac_neutral_off_task_silent,150,0.05397333333333333,0.0016245888368719302,0.052,0.067,0.059,0.054,0.05366
position,1130066,sign_weight/frac_neutral_off_task_split,150,0.5220866666666667,0.025511810772442037,0.446,0.621,0.491,0.53,0.52558
position,1130066,sign_weight/frac_neutral_on_task_silent,150,0.0427,0.001417744687875781,0.04,0.047,0.041,0.042,0.04258
position,1130066,sign_weight/mass_frac_agree_neg,150,0.02034,0.0019487773945049069,0.013,0.026,0.023,0.022,0.02046
position,1130066,sign_weight/mass_frac_agree_pos,150,0.06566666666666666,0.0036763508477232645,0.045,0.071,0.068,0.066,0.06648000000000001
position,1130066,sign_weight/mass_frac_conflict_on_neg,150,0.00396,0.00025508168626278655,0.002,0.005,0.004,0.004,0.00398
position,1130066,sign_weight/mass_frac_conflict_on_pos,150,0.03426666666666667,0.00332999833166458,0.019,0.042,0.033,0.034,0.03436
position,1130066,sign_weight/mass_frac_neutral_off_task_silent,150,0.10804666666666667,0.01048512385345172,0.07,0.137,0.117,0.113,0.10922000000000001
position,1130066,sign_weight/mass_frac_neutral_off_task_split,150,0.11802666666666667,0.008105921018339344,0.073,0.133,0.11,0.12,0.12036
position,1130066,sign_weight/mass_frac_neutral_on_task_silent,150,0.6498133333333334,0.02138703241582515,0.611,0.777,0.645,0.641,0.64532
position,1130066,sign_weight/mode_is_target,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,sign_weight/n_candidates,150,9607804.4,3071979.8226523735,6030980.0,28718900.0,9799620.0,10172560.0,9095760.8
position,1130066,sign_weight/n_tokens,150,480390.22,153598.99113261866,301549.0,1435945.0,489981.0,508628.0,454788.04
position,1130066,sign_weight/search/frac_agree_neg,150,0.06082666666666667,0.007380828017385463,0.049,0.093,0.089,0.055,0.05842
position,1130066,sign_weight/search/frac_agree_pos,150,0.19499333333333332,0.011765201041867308,0.133,0.214,0.206,0.197,0.1967
position,1130066,sign_weight/search/frac_conflict_on_neg,150,0.3659466666666667,0.023940143877781705,0.313,0.428,0.316,0.398,0.36854
position,1130066,sign_weight/search/frac_conflict_on_pos,150,0.0322,0.0030940803695659446,0.025,0.043,0.043,0.025,0.03198
position,1130066,sign_weight/search/frac_neutral_off_task_silent,150,0.03972,0.0019463470057178058,0.034,0.047,0.044,0.038,0.03948
position,1130066,sign_weight/search/frac_neutral_off_task_split,150,0.24484,0.02183241626572744,0.196,0.3,0.229,0.227,0.24372
position,1130066,sign_weight/search/frac_neutral_on_task_silent,150,0.06137333333333333,0.0014214859205149463,0.059,0.071,0.071,0.059,0.061059999999999996
position,1130066,sign_weight/search/mass_frac_agree_neg,150,0.010106666666666667,0.001532521524228036,0.007,0.02,0.02,0.01,0.00992
position,1130066,sign_weight/search/mass_frac_agree_pos,150,0.08036666666666667,0.004628054546879163,0.07,0.091,0.079,0.082,0.08103999999999999
